5861,高雄市前鎮區瑞北路44號,22.6093032,120.3350563 
5862,高雄市楠梓區楠都東街181號,22.7261078,120.3264732
5870,花蓮縣花蓮市公園路26號,23.9768127,121.6107461
5920,台北市復興南路一段209號,25.0393775,121.5439552
5921,高雄市九如二路548號,22.641889,120.296362 
5922,新北市新店區中興路三段134號,24.9798189,121.544838 
5923,新北市三重區重新路二段21號,25.0624587,121.4981479 
5925,台中市五權西路一段二三七號,24.139727,120.6579415 
5926,高雄市四維四路30號,22.616277,120.300616 
5927,高雄市林園區沿海路三段2號,22.499892,120.3899031 
5928,新北市新莊區新泰路368號,25.0430854,121.4444392 
5929,台南市忠義路二段47號,22.9912843,120.2024745 
592A,高雄市博愛一路391號,22.651058,120.303303 
592B,新北市永和區民有街1號,24.997481,121.515804 
592C,屏東縣潮州鎮新生路8號,22.54904,120.5384828
592D,高雄市三民區九如一路502號,22.6393312,120.3277515 
592E,台北市承德路一段十七號,25.0500839,121.5170461 
592G,新竹市信義街68號,24.8030371,120.9705422 
592H,台北市信義路二段101號,25.034223,121.527667 
592I,嘉義市垂楊路316號,23.4740937,120.4519793 
592J,台北市信義區永吉路302號,25.0453259,121.5748779 
592L,桃園市中壢區元化路226號,24.961058,121.22656 
592M,彰化市彰美路一段186號,24.0890255,120.5377701 
592N,雲林縣虎尾鎮中正路15號,23.7095794,120.4371094 
592O,台南市中西區民生路二段307號,22.9966265,120.1909306 
592P,高雄市岡山區岡山路339號,22.7962216,120.2954649
592Q,台北市忠孝東路四段212號,25.0413093,121.55269329
592S,基隆市愛四路60號,25.1291952,121.7443723
592U,宜蘭縣宜蘭市舊城北路23號,24.758915,121.7560654 
592V,台北市民權西路十一號,25.0629962,121.5218383 
592W,台北市承德路七段348號,25.1176439,121.5039751 
592X,南投縣草屯鎮和興街92號,23.9793529,120.685103 
592Y,南投縣埔里鎮南昌街231號,23.96654,120.9643166 
592Z,台南市安中路二段三００號,23.0456324,120.1906324 
592a,台北市松德路16號,25.0394339,121.577263 
592b,新北市板橋區三民路一段216號,25.018901,121.478927 
592c,台中市烏日區三民街179號,24.1077878,120.6222747 
592d,台北市長安東路一段23號,25.0494821,121.523794 
592e,台北市羅斯福路三段28號,25.0231173,121.5251667 
592f,臺北市敦化南路二段99號,25.0288659,121.549355 
592g,台中市潭子區中山路二段281號,24.2107372,120.7052968 
592i,台中市清水區中山路196號,24.270927,120.576397 
592j,新北市板橋區府中路29-2號,25.0082339,121.4584264 
592l,台中市台中路504號,24.1235604,120.6835963 
592m,台南市成功路四五七號,23.0010561,120.1963449 
592n,台北市南京東路五段108號,25.0512596,121.5623226 
592o,高雄市新興區七賢一路251號,22.6339839,120.3093609 
592q,屏東市中正路一二三號,22.6746635,120.4895278 
592r,台北市中山區南京東路二段123號,25.0522599,121.53400149
592u,台北市信義路四段456號,25.0328162,121.5585593
