stockid,year,season,bookvalue,eps1,eps2,eps_grate,ROE
3092,2014,3,18.15,0.29,-0.18,-2.611111111111111,0.016237402015677492
3092,2014,4,18.67,0.21,-0.05,-5.2,0.011375947995666304
3092,2015,1,18.6,0.04,0.05,-0.20000000000000004,0.0021551724137931034
3093,2007,1,24.23,1.03,1.52,-0.3223684210526316,0.044396551724137936
3093,2007,2,18.28,0.67,2.33,-0.7124463519313305,0.0380465644520159
3093,2007,3,19.34,1.15,1.51,-0.23841059602649012,0.06322155030236393
3093,2007,4,21.3,1.83,1.52,0.20394736842105265,0.09399075500770417
3093,2008,1,23.51,2.73,1.03,1.6504854368932038,0.13137632338787295
3093,2008,2,22.04,1.84,0.67,1.7462686567164176,0.0910891089108911
3093,2008,3,25.96,3.58,1.15,2.11304347826087,0.15996425379803395
3093,2008,4,25.91,-0.14,1.83,-1.0765027322404372,-0.005374280230326296
3093,2009,1,26.11,0.01,2.73,-0.9963369963369965,0.0003831417624521073
3093,2009,2,20.41,0,1.84,-1,0
3093,2009,3,20.55,1.21,3.58,-0.6620111731843575,0.062564632885212
3093,2009,4,21.19,0.7,-0.14,-5.999999999999999,0.034163006344558315
3093,2010,1,22.12,0.97,0.01,96,0.0458628841607565
3093,2010,3,25.15,3.12,1.21,1.578512396694215,0.141625056740808
3093,2010,4,25.83,1.06,0.7,0.5142857142857145,0.04279370205894227
3093,2011,1,26.42,0.52,0.97,-0.46391752577319584,0.020077220077220077
3093,2011,2,21.34,1.01,3.08,-0.6720779220779222,0.04968027545499263
3093,2011,3,22.76,1.01,3.12,-0.6762820512820513,0.046436781609195406
3093,2011,4,22.88,0.5,1.06,-0.5283018867924528,0.022341376228775692
3093,2012,1,23.61,1.05,0.52,1.0192307692307692,0.046542553191489366
3093,2012,2,21.57,0.42,1.01,-0.5841584158415842,0.019858156028368795
3093,2012,3,22.11,0.63,1.01,-0.37623762376237624,0.029329608938547486
3093,2012,4,22.65,0.53,0.5,0.06000000000000005,0.023960216998191685
3093,2013,1,22.77,0.51,1.05,-0.5142857142857143,0.02291105121293801
3093,2013,2,21.08,0.41,0.42,-0.023809523809523832,0.01983551040154814
3093,2013,3,21.9,0.88,0.63,0.3968253968253968,0.04186489058039962
3093,2013,4,22.95,0.92,0.53,0.7358490566037735,0.04176123467998185
3093,2014,1,23.44,0.45,0.51,-0.11764705882352941,0.019573727707699
3093,2014,2,21.05,-0.07,0.41,-1.170731707317073,-0.0033143939393939395
3093,2014,3,21.94,0.85,0.88,-0.03409090909090912,0.04030346135609293
3093,2014,4,22.75,0.68,0.92,-0.2608695652173913,0.030811055731762575
3093,2015,1,23.15,0.42,0.45,-0.06666666666666672,0.01847778266608007
3094,2007,2,11.2,0.44,0.56,-0.21428571428571436,0.040892193308550186
3094,2007,4,17.6,0.76,1.39,-0.4532374100719424,0.04513064133016627
3094,2008,1,16.81,0.05,0.25,-0.8,0.002983293556085919
3094,2008,2,15.38,0.2,0.44,-0.5454545454545454,0.013175230566534914
3094,2008,3,14.9,0.31,0.74,-0.581081081081081,0.021247429746401644
3094,2008,4,15.19,0.15,0.76,-0.8026315789473684,0.00997340425531915
3094,2009,1,15.49,0.31,0.05,5.2,0.020421607378129116
3094,2009,2,15.23,0.31,0.2,0.5499999999999999,0.020777479892761394
3094,2009,3,15.77,0.55,0.31,0.774193548387097,0.036136662286465185
3094,2009,4,16.23,0.45,0.15,2.0000000000000004,0.028517110266159693
3094,2010,1,16.73,0.53,0.31,0.7096774193548389,0.03271604938271605
3094,2010,2,16.24,0.57,0.31,0.8387096774193546,0.03637523931078494
3094,2010,3,16.31,0.41,0.55,-0.25454545454545463,0.02578616352201258
3094,2010,4,16.21,0.02,0.45,-0.9555555555555555,0.0012353304508956144
3094,2011,1,16.38,0.17,0.53,-0.6792452830188679,0.010487353485502778
3094,2011,2,15.32,0.13,0.57,-0.7719298245614035,0.008558262014483214
3094,2011,3,15.36,0.26,0.41,-0.3658536585365853,0.01721854304635762
3094,2011,4,15.29,0.04,0.02,1,0.002622950819672131
3094,2012,1,15.38,0.15,0.17,-0.11764705882352951,0.00984898227183191
3094,2012,2,15.1,0.3,0.13,1.3076923076923075,0.02027027027027027
3094,2012,3,15.22,0.17,0.26,-0.34615384615384615,0.011295681063122924
3094,2012,4,15.34,0.13,0.04,2.25,0.008547008547008548
3094,2013,1,15.53,0.17,0.15,0.13333333333333347,0.011067708333333334
3094,2013,2,14.76,0.21,0.3,-0.3,0.01443298969072165
3094,2013,3,14.98,0.25,0.17,0.47058823529411753,0.01697216564833673
3094,2013,4,15.24,0.24,0.13,0.846153846153846,0.016
3094,2014,1,15.51,0.25,0.17,0.47058823529411753,0.0163826998689384
3094,2014,2,14.66,0.25,0.21,0.19047619047619052,0.01734906315058987
3094,2014,3,14.94,0.25,0.25,0,0.01701837985023826
3094,2014,4,15.2,0.25,0.24,0.041666666666666706,0.016722408026755852
3094,2015,1,15.37,0.1,0.25,-0.6,0.006548788474132286
3095,2007,1,32.23,0.98,1.56,-0.3717948717948718,0.031360000000000006
3095,2007,2,31.43,0.77,1.13,-0.3185840707964601,0.025114155251141555
3095,2007,3,29.05,0.71,0.92,-0.22826086956521746,0.02505292872265349
3095,2007,4,28.58,-0.69,1.99,-1.3467336683417084,-0.02357362487188247
3095,2008,1,28.78,1.5,0.98,0.5306122448979592,0.05498533724340176
3095,2008,2,27.11,-0.76,0.77,-1.987012987012987,-0.02726946537495515
3095,2008,3,29.71,0.71,0.71,0,0.024482758620689653
3095,2008,4,24.55,-1.39,-0.69,1.0144927536231885,-0.05358519660755589
3095,2009,1,23.01,-1.03,1.5,-1.6866666666666668,-0.04284525790349417
3095,2009,2,20.6,-0.59,-0.76,-0.22368421052631585,-0.027843322321849925
3095,2009,3,19.89,-2.09,0.71,-3.943661971830986,-0.09508644222020017
3095,2009,4,20.01,0.53,-1.39,-1.381294964028777,0.027207392197125257
3095,2010,1,19.92,0.01,-1.03,-1.0097087378640777,0.0005022601707684581
3095,2010,2,18.38,-2.03,-0.59,2.440677966101695,-0.09946104850563449
3095,2010,3,17.85,-0.23,-2.09,-0.8899521531100478,-0.012721238938053096
3095,2010,4,14.33,-2.32,0.53,-5.377358490566037,-0.13933933933933934
3095,2011,1,14.94,0.21,0.01,19.999999999999996,0.014256619144602852
3095,2011,2,14.51,-0.19,-2.03,-0.9064039408866995,-0.012925170068027212
3095,2011,3,15.55,-0.02,-0.23,-0.9130434782608696,-0.0012845215157353885
3095,2011,4,15.56,0.02,-2.32,-1.0086206896551724,0.001287001287001287
3095,2012,1,14.45,-0.74,0.21,-4.523809523809524,-0.04871626069782752
3095,2012,2,13.86,-0.71,-0.19,2.736842105263158,-0.0487302676733013
3095,2012,3,13.03,-0.62,-0.02,30,-0.045421245421245426
3095,2012,4,9.86,-3.12,0.02,-157,-0.24036979969183359
3095,2013,1,9.21,-0.94,-0.74,0.27027027027027023,-0.09261083743842363
3095,2013,2,8.19,-1.12,-0.71,0.5774647887323946,-0.12030075187969927
3095,2013,3,7.14,-0.8,-0.62,0.29032258064516137,-0.10075566750629725
3095,2013,4,5.46,-1.77,-3.12,-0.4326923076923077,-0.24481327800829875
3095,2014,1,5.08,-0.49,-0.94,-0.4787234042553191,-0.08797127468581686
3095,2014,2,4.62,-1.27,-1.12,0.13392857142857134,-0.2156196943972835
3095,2014,3,8.94,-0.82,-0.8,0.024999999999999883,-0.08401639344262295
3095,2014,4,7.82,-1.67,-1.77,-0.056497175141242986,-0.17597471022128555
3095,2015,1,8.72,1.36,-0.49,-3.775510204081633,0.1847826086956522
3105,2010,2,12.47,0.93,0.11,7.454545454545455,0.0805892547660312
3105,2010,4,14.37,2.84,0.94,2.021276595744681,0.24631396357328708
3105,2011,2,14.32,0.19,0.93,-0.7956989247311828,0.013446567586694975
3105,2011,4,15.49,0.98,2.84,-0.6549295774647887,0.06753962784286699
3105,2012,1,16.51,0.7,0.51,0.37254901960784303,0.04427577482605945
3105,2012,2,16.17,0.66,0.19,2.473684210526316,0.0425531914893617
3105,2012,3,17.02,0.85,0.36,1.3611111111111112,0.05256648113790972
3105,2012,4,19.13,0.24,0.98,-0.7551020408163265,0.01270513499205929
3105,2013,1,20.25,1.04,0.7,0.4857142857142859,0.05413846954711088
3105,2013,2,19.55,0.73,0.66,0.10606060606060598,0.038788522848034
3105,2013,3,19.94,0.46,0.85,-0.4588235294117647,0.023613963039014373
3105,2013,4,20.14,0.17,0.24,-0.2916666666666666,0.008512769153730598
3105,2014,1,20.6,0.29,1.04,-0.7211538461538461,0.014278680452978825
3105,2014,2,19.69,0.59,0.73,-0.19178082191780824,0.03089005235602094
3105,2014,3,20.61,1.02,0.46,1.2173913043478262,0.05206738131699847
3105,2014,4,21.48,0.75,0.17,3.4117647058823524,0.0361794500723589
3105,2015,1,22.41,0.83,0.29,1.8620689655172415,0.03846153846153846
3114,2007,1,20.3,0.24,0.54,-0.5555555555555556,0.011964107676969092
3114,2007,2,19.21,0.98,0.61,0.6065573770491803,0.05375754251234229
3114,2007,3,19.28,0.3,0.43,-0.3023255813953489,0.015806111696522653
3114,2007,4,17.9,0.48,1.24,-0.6129032258064516,0.027554535017221587
3114,2008,1,18.15,0.3,0.24,0.25,0.016806722689075633
3114,2008,2,15.78,0.24,0.98,-0.7551020408163265,0.015444015444015444
3114,2008,3,15.58,0.38,0.3,0.2666666666666667,0.025
3114,2008,4,15.64,-0.08,0.48,-1.1666666666666665,-0.0050890585241730275
3114,2009,1,16.1,0.02,0.3,-0.9333333333333332,0.0012437810945273632
3114,2009,2,16,0.13,0.24,-0.4583333333333333,0.008191556395715187
3114,2009,3,15.33,-0.18,0.38,-1.473684210526316,-0.01160541586073501
3114,2009,4,16.45,0.09,-0.08,-2.1249999999999996,0.005501222493887531
3114,2010,1,15.88,-0.08,0.02,-5,-0.005012531328320802
3114,2010,2,15.55,0.07,0.13,-0.4615384615384615,0.004521963824289406
3114,2010,3,14.72,-0.04,-0.18,-0.7777777777777777,-0.0027100271002710027
3114,2010,4,14.48,-0.12,0.09,-2.3333333333333335,-0.00821917808219178
3114,2011,1,15.15,0.1,-0.08,-2.25,0.006644518272425249
3114,2011,2,15.02,0.05,0.07,-0.28571428571428575,0.003340013360053441
3114,2011,3,14.84,0.2,-0.04,-6,0.01366120218579235
3114,2011,4,14.89,0.33,-0.12,-3.7500000000000004,0.022664835164835164
3114,2012,1,15.12,0.01,0.1,-0.9,0.0006618133686300463
3114,2012,2,14.67,0.2,0.05,3.0000000000000004,0.013821700069108501
3114,2012,3,14.72,0.23,0.2,0.15,0.015873015873015872
3114,2012,4,14.76,0.11,0.33,-0.6666666666666667,0.007508532423208191
3114,2013,1,15.63,0.32,0.01,31,0.020901371652514697
3114,2013,2,15.23,0.12,0.2,-0.4000000000000001,0.007941760423560556
3114,2013,3,15.45,0.06,0.23,-0.7391304347826088,0.0038986354775828462
3114,2013,4,15.97,0.17,0.11,0.5454545454545455,0.010759493670886076
3114,2014,1,16.97,0.4,0.32,0.25000000000000006,0.024140012070006035
3114,2014,2,15.85,0.06,0.12,-0.5,0.003799873337555415
3114,2014,3,16.11,0.41,0.06,5.833333333333333,0.026114649681528664
3114,2014,4,16.8,0.29,0.17,0.7058823529411762,0.017565112053301028
3114,2015,1,16.89,0.23,0.4,-0.425,0.013805522208883553
3115,2007,1,11.95,-0.25,0.23,-2.0869565217391304,-0.020491803278688527
3115,2007,2,12.39,0.12,0.31,-0.6129032258064516,0.009779951100244497
3115,2007,3,11.95,0.14,-0.03,-5.666666666666667,0.011854360711261645
3115,2007,4,12.54,-0.17,0.13,-2.307692307692308,-0.013375295043273016
3115,2008,1,11.92,-0.24,-0.25,-0.040000000000000036,-0.019736842105263157
3115,2008,2,11.78,-0.27,0.12,-3.2500000000000004,-0.02240663900414938
3115,2008,3,11.83,-0.37,0.14,-3.642857142857143,-0.030327868852459017
3115,2008,4,11.07,-0.87,-0.17,4.117647058823529,-0.0728643216080402
3115,2009,1,10.16,-1.13,-0.24,3.708333333333333,-0.10008857395925598
3115,2009,2,9.78,0.09,-0.27,-1.3333333333333333,0.009287925696594427
3115,2009,3,9.35,-0.46,-0.37,0.2432432432432433,-0.046890927624872576
3115,2009,4,9,-0.3,-0.87,-0.6551724137931035,-0.03225806451612903
3115,2010,1,8.72,-0.26,-1.13,-0.7699115044247787,-0.028953229398663696
3115,2010,2,8,-1.2,0.09,-14.333333333333334,-0.13043478260869565
3115,2010,3,8.15,0.31,-0.46,-1.6739130434782608,0.03954081632653061
3115,2010,4,7.91,-0.03,-0.3,-0.9000000000000001,-0.0037783375314861456
3115,2011,1,8.05,0.09,-0.26,-1.346153846153846,0.011306532663316582
3115,2011,2,7.98,-0.04,-1.2,-0.9666666666666667,-0.004987531172069826
3115,2011,3,8.29,0.07,0.31,-0.7741935483870968,0.008515815085158153
3115,2011,4,8.11,-0.18,-0.03,5,-0.021712907117008445
3115,2012,1,7.87,-0.15,0.09,-2.6666666666666665,-0.018703241895261846
3115,2012,2,7.96,0.07,-0.04,-2.7500000000000004,0.008871989860583018
3115,2012,3,8.02,0.09,0.07,0.28571428571428553,0.011349306431273644
3115,2012,4,8.04,0.3,-0.18,-2.6666666666666665,0.03875968992248062
3115,2013,1,8.13,0.03,-0.15,-1.2,0.003703703703703703
3115,2013,2,8.45,0.25,0.07,2.571428571428571,0.030487804878048783
3115,2013,3,8.81,0.41,0.09,3.5555555555555554,0.0488095238095238
3115,2013,4,9.03,0.13,0.3,-0.5666666666666667,0.01460674157303371
3115,2014,1,9.12,0.11,0.03,2.666666666666667,0.01220865704772475
3115,2014,2,9.21,0.13,0.25,-0.48,0.014317180616740088
3115,2014,3,9.47,0.2,0.41,-0.5121951219512194,0.02157497303128371
3115,2014,4,9.58,0.04,0.13,-0.6923076923076923,0.004192872117400419
3115,2015,1,9.44,-0.11,0.11,-2,-0.011518324607329844
3118,2007,2,12.3,0.65,0.67,-0.02985074626865674,0.055793991416309016
3118,2007,4,12.06,0.67,1.57,-0.5732484076433121,0.058823529411764705
3118,2008,2,14.26,0.81,0.65,0.2461538461538462,0.060223048327137554
3118,2008,3,14.61,0.33,0.15,1.2000000000000002,0.023109243697478993
3118,2008,4,14.93,0.32,0.67,-0.5223880597014926,0.02190280629705681
3118,2009,1,15.28,0.35,0.57,-0.38596491228070173,0.023442732752846616
3118,2009,2,13.69,0.2,0.81,-0.7530864197530865,0.014825796886582655
3118,2009,3,14.14,0.45,0.33,0.3636363636363636,0.03287070854638422
3118,2009,4,14.69,0.56,0.32,0.7500000000000001,0.03963198867657467
3118,2010,1,15.15,0.46,0.35,0.31428571428571445,0.031313818924438394
3118,2010,2,14.42,0.77,0.2,2.85,0.05641025641025641
3118,2010,3,14.93,0.51,0.45,0.13333333333333333,0.03536754507628294
3118,2010,4,15.52,0.59,0.56,0.053571428571428416,0.03951774949765573
3118,2011,1,15.99,0.46,0.46,0,0.029620090148100454
3118,2011,2,15.15,0.67,0.77,-0.12987012987012983,0.0462707182320442
3118,2011,3,14.57,0.09,0.51,-0.823529411764706,0.006215469613259668
3118,2011,4,15.21,0.64,0.59,0.08474576271186449,0.04392587508579272
3118,2012,1,15.55,0.33,0.46,-0.2826086956521739,0.021681997371879105
3118,2012,2,14.02,0.48,0.67,-0.2835820895522389,0.03545051698670606
3118,2012,3,14.35,0.32,0.09,2.555555555555556,0.022808267997148968
3118,2012,4,14.84,0.5,0.64,-0.21875000000000003,0.03486750348675035
3118,2013,1,15.22,0.44,0.33,0.33333333333333326,0.02976995940460081
3118,2013,2,13.96,0.44,0.48,-0.0833333333333333,0.03254437869822485
3118,2013,3,14.39,0.43,0.32,0.34374999999999994,0.030802292263610313
3118,2013,4,15.05,0.68,0.5,0.3600000000000001,0.04732080723729993
3118,2014,1,15.53,0.48,0.44,0.09090909090909087,0.0318936877076412
3118,2014,2,14.39,0.56,0.44,0.2727272727272728,0.04049168474331165
3118,2014,3,14.85,0.45,0.43,0.046511627906976785,0.03125
3118,2014,4,15.71,0.88,0.68,0.29411764705882343,0.05933917734322319
3118,2015,1,16.19,0.48,0.48,0,0.030553787396562695
3122,2007,2,12.18,1.33,0.14,8.499999999999998,0.12258064516129033
3122,2007,4,14.26,3.24,1.34,1.4179104477611941,0.29401088929219604
3122,2008,2,12.96,0.62,1.33,-0.5338345864661654,0.05024311183144246
3122,2008,4,11.97,1.17,3.24,-0.638888888888889,0.10833333333333332
3122,2009,2,11.46,0.38,0.62,-0.3870967741935484,0.03429602888086643
3122,2009,4,11.43,0.68,1.17,-0.4188034188034187,0.06325581395348838
3122,2010,2,11.31,0.23,0.38,-0.39473684210526316,0.02075812274368231
3122,2010,4,11.9,0.79,0.68,0.16176470588235292,0.07110711071107112
3122,2011,2,11.08,0.18,0.23,-0.21739130434782614,0.016513761467889906
3122,2011,4,11.46,0.07,0.79,-0.9113924050632911,0.006145741878841089
3122,2012,2,11.17,0,0.18,-1,0
3122,2012,4,11.67,0.45,0.07,5.428571428571428,0.040106951871657755
3122,2013,4,12.53,1.18,0.45,1.6222222222222222,0.1039647577092511
3122,2014,2,12.61,0.85,0.57,0.4912280701754387,0.07227891156462585
3122,2014,4,13.45,0.51,1.18,-0.5677966101694915,0.03941267387944359
3126,2007,2,11.83,-0.26,0.14,-2.857142857142857,-0.021505376344086023
3126,2007,4,10.32,-0.46,1.34,-1.3432835820895521,-0.04267161410018552
3126,2008,1,9.14,-1.08,-0.03,35,-0.10567514677103718
3126,2008,2,8.07,-1.09,-0.26,3.1923076923076925,-0.11899563318777294
3126,2008,3,7.44,-0.65,-0.23,1.8260869565217392,-0.08034610630407911
3126,2008,4,7.28,-0.17,-0.46,-0.6304347826086957,-0.022818791946308727
3126,2009,1,6.74,-0.53,-1.08,-0.5092592592592593,-0.07290233837689133
3126,2009,2,6.02,-0.72,-1.09,-0.33944954128440374,-0.10682492581602375
3126,2009,3,5.88,-0.13,-0.65,-0.8,-0.021630615640599003
3126,2009,4,5.66,-0.22,-0.17,0.29411764705882343,-0.03741496598639456
3126,2010,1,5.63,-0.19,-0.53,-0.6415094339622641,-0.03264604810996564
3126,2010,2,5.47,-0.16,-0.72,-0.7777777777777777,-0.028419182948490232
3126,2010,3,5.26,-0.31,-0.13,1.3846153846153846,-0.05565529622980252
3126,2010,4,5.45,-0.5,-0.22,1.272727272727273,-0.08403361344537814
3126,2011,1,5.07,-0.38,-0.19,1,-0.06972477064220184
3126,2011,2,5.36,-0.32,-0.16,1,-0.05633802816901408
3126,2011,3,7.68,0.01,-0.31,-1.032258064516129,0.001303780964797914
3126,2011,4,7,-1.17,-0.5,1.3399999999999999,-0.14320685434516522
3126,2012,1,6.34,-0.69,-0.38,0.8157894736842104,-0.09815078236130868
3126,2012,2,5.39,-0.98,-0.32,2.0624999999999996,-0.15384615384615385
3126,2012,3,5.35,-0.08,0.01,-9,-0.014732965009208104
3126,2012,4,0.69,-4.56,-1.17,2.8974358974358974,-0.8685714285714285
3126,2013,1,0.53,-0.14,-0.69,-0.7971014492753623,-0.20895522388059704
3126,2013,2,0.53,0.01,-0.98,-1.010204081632653,0.019230769230769232
3126,2013,3,0.59,0.04,-0.08,-1.5,0.07272727272727274
3126,2013,4,0.58,0.01,-4.56,-1.0021929824561404,0.01754385964912281
3126,2014,1,0.69,0.12,-0.14,-1.857142857142857,0.2105263157894737
3126,2014,2,5.29,4.6,0.01,459,6.6666666666666625
3126,2014,3,4.68,-0.88,0.04,-23,-0.15827338129496404
3126,2014,4,2.67,-2.04,0.01,-204.99999999999997,-0.43312101910828027
3126,2015,1,2.93,0.26,0.12,1.1666666666666667,0.09737827715355805
3128,2007,2,14.7,0.66,0.14,3.714285714285714,0.047008547008547015
3128,2007,4,18.36,0.45,1.34,-0.664179104477612,0.02512562814070352
3128,2008,1,18.53,0.18,1.09,-0.834862385321101,0.00980926430517711
3128,2008,2,16.06,0.37,0.66,-0.43939393939393945,0.02358189929891651
3128,2008,3,16.48,0.41,0.82,-0.5,0.025513378967019287
3128,2008,4,16.77,0.29,0.45,-0.3555555555555556,0.017597087378640776
3128,2009,1,17.1,0.33,0.18,0.8333333333333335,0.019677996422182466
3128,2009,2,16.38,0.28,0.37,-0.24324324324324317,0.01739130434782609
3128,2009,3,16.74,0.36,0.41,-0.1219512195121951,0.02197802197802198
3128,2009,4,17.42,0.68,0.29,1.3448275862068968,0.04062126642771804
3128,2010,1,17.53,0.11,0.33,-0.6666666666666667,0.006314580941446613
3128,2010,2,16.1,0.06,0.28,-0.7857142857142857,0.003740648379052368
3128,2010,3,16.18,0.06,0.36,-0.8333333333333334,0.003722084367245657
3128,2010,4,15.84,-0.2,0.68,-1.2941176470588236,-0.012468827930174564
3128,2011,1,15.68,-0.19,0.11,-2.727272727272727,-0.011972274732199119
3128,2011,2,15.47,-0.2,0.06,-4.333333333333334,-0.012763241863433313
3128,2011,3,15.86,0.31,0.06,4.166666666666667,0.019935691318327977
3128,2011,4,16.05,0.19,-0.2,-1.95,0.01197982345523329
3128,2012,1,15.65,-0.4,-0.19,1.105263157894737,-0.024922118380062305
3128,2012,2,14.42,-0.25,-0.2,0.24999999999999994,-0.017041581458759374
3128,2012,3,14.25,-0.13,0.31,-1.4193548387096775,-0.009040333796940194
3128,2012,4,14.12,-0.13,0.19,-1.6842105263157894,-0.00912280701754386
3128,2013,1,13.98,0.03,-0.4,-1.075,0.0021505376344086017
3128,2013,2,14.18,0.18,-0.25,-1.72,0.012857142857142857
3128,2013,3,14.23,0.05,-0.13,-1.3846153846153846,0.003526093088857546
3128,2013,4,14.03,-0.18,-0.13,0.3846153846153845,-0.012667135819845179
3128,2014,1,14.12,0.02,0.03,-0.3333333333333333,0.0014184397163120568
3128,2014,2,13.96,-0.16,0.18,-1.8888888888888888,-0.011331444759206798
3128,2014,3,13.75,-0.2,0.05,-5,-0.014336917562724016
3128,2014,4,13.63,-0.09,-0.18,-0.5,-0.006559766763848396
3128,2015,1,13.39,-0.22,0.02,-12,-0.016164584864070537
3130,2007,1,32.69,1.24,2.45,-0.4938775510204082,0.03942766295707472
3130,2007,2,26.43,1.88,2.73,-0.3113553113553114,0.07657841140529531
3130,2007,3,28.64,2.22,1.89,0.17460317460317476,0.08402725208175625
3130,2007,4,30.57,1.93,2.15,-0.10232558139534884,0.06738826815642458
3130,2008,1,32.43,1.89,1.24,0.5241935483870968,0.0618860510805501
3130,2008,2,28.06,2.19,1.88,0.16489361702127664,0.08465403942790878
3130,2008,3,30.16,1.97,2.22,-0.1126126126126127,0.06988293721177723
3130,2008,4,31.23,1.01,1.93,-0.47668393782383417,0.033421575115817344
3130,2009,1,31.96,0.67,1.89,-0.6455026455026454,0.02141259188239054
3130,2009,2,29.4,1.72,2.19,-0.2146118721461187,0.06213872832369942
3130,2009,3,31.12,1.74,1.97,-0.11675126903553298,0.05922396187882913
3130,2009,4,32.05,0.95,1.01,-0.05940594059405946,0.03054662379421222
3130,2010,1,33.58,1.35,0.67,1.0149253731343284,0.04188644120384735
3130,2010,2,31.59,2.41,1.72,0.4011627906976745,0.08259081562714188
3130,2010,3,33.72,2.15,1.74,0.23563218390804594,0.06810262907823883
3130,2010,4,35.5,1.81,0.95,0.905263157894737,0.05372514099139211
3130,2011,1,37.26,1.67,1.35,0.2370370370370369,0.04692329305984828
3130,2011,2,32.85,1.58,2.41,-0.34439834024896265,0.050527662296130475
3130,2011,3,35.27,2.34,2.15,0.0883720930232558,0.07105982386881261
3130,2011,4,36.44,1.12,1.81,-0.38121546961325964,0.03171007927519819
3130,2012,1,36.8,0.37,1.67,-0.778443113772455,0.010156464452374416
3130,2012,2,32.45,1.64,1.58,0.03797468354430369,0.053229470950989934
3130,2012,3,34.08,1.64,2.34,-0.29914529914529914,0.05055487053020962
3130,2012,4,33.81,1.4,1.12,0.2499999999999998,0.043196544276457874
3130,2013,1,34.37,1.28,0.37,2.4594594594594597,0.038682381384103966
3130,2013,2,31.66,1.97,1.64,0.20121951219512202,0.06635230717413271
3130,2013,3,33.93,2.17,1.64,0.3231707317073171,0.06832493702770781
3130,2013,4,36.81,2.04,1.4,0.45714285714285724,0.05867126833477135
3130,2014,1,38.38,1.58,1.28,0.23437500000000003,0.04293478260869565
3130,2014,2,34.92,2.57,1.97,0.30456852791878164,0.07944358578052549
3130,2014,3,37.96,3.11,2.17,0.43317972350230416,0.08923959827833572
3130,2014,4,40.03,2.15,2.04,0.05392156862745092,0.056758183738120374
3130,2015,1,42.18,2.07,1.58,0.31012658227848083,0.05160807778608825
3131,2009,4,14.06,0.66,2.9,-0.7724137931034483,0.049253731343283584
3131,2010,2,15.53,3.93,2.63,0.4942965779467682,0.3387931034482759
3131,2010,3,19.05,3.54,-0.46,-8.695652173913043,0.22823984526112184
3131,2010,4,22.17,3.19,0.66,3.833333333333333,0.16807165437302424
3131,2011,2,21.25,1.95,3.93,-0.5038167938931298,0.10103626943005181
3131,2011,3,23.71,2.39,3.54,-0.32485875706214684,0.11210131332082553
3131,2011,4,26.18,2.48,3.19,-0.2225705329153605,0.10464135021097047
3131,2012,1,27.46,1.29,2,-0.355,0.04929308368360718
3131,2012,2,22.24,1.78,1.95,-0.08717948717948715,0.08699902248289346
3131,2012,3,27.37,5.14,2.39,1.1506276150627612,0.23121907332433647
3131,2012,4,31.61,4.25,2.48,0.7137096774193549,0.15533625730994152
3131,2013,1,53.77,5.1,1.29,2.9534883720930227,0.10478734333264844
3131,2013,2,49.61,5.84,1.78,2.280898876404494,0.13342472012794152
3131,2013,3,55.53,5.93,5.14,0.15369649805447472,0.11955645161290322
3131,2013,4,58.93,3.43,4.25,-0.1929411764705882,0.0618018018018018
3131,2014,1,61.96,3.01,5.1,-0.40980392156862744,0.05106022052586937
3131,2014,2,50.9,0.96,5.84,-0.8356164383561644,0.01922306768121746
3131,2014,3,53.72,2.82,5.93,-0.524451939291737,0.055402750491159135
3131,2014,4,58.82,5.11,3.43,0.489795918367347,0.09514056972630795
3131,2015,1,61.76,2.93,3.01,-0.026578073089700876,0.049804521502634716
3141,2007,2,10.05,-1.08,0.14,-8.714285714285715,-0.09703504043126684
3141,2007,4,8.97,-2.17,1.34,-2.6194029850746268,-0.19479353680430878
3141,2008,2,7.8,-1.16,-1.08,0.07407407407407393,-0.12946428571428573
3141,2008,4,7.51,-1.45,-2.17,-0.3317972350230415,-0.16183035714285715
3141,2009,2,7.29,-0.23,-1.16,-0.8017241379310345,-0.030585106382978722
3141,2009,4,9.5,-0.6,-1.45,-0.5862068965517241,-0.0594059405940594
3141,2010,2,9.35,-0.17,-0.23,-0.2608695652173913,-0.01785714285714286
3141,2010,4,9.65,0.01,-0.6,-1.0166666666666666,0.001037344398340249
3141,2011,2,9.51,-0.15,-0.17,-0.11764705882352951,-0.015527950310559006
3141,2011,4,9.45,-0.24,0.01,-25,-0.02476780185758514
3141,2012,2,9.58,0.12,-0.15,-1.8000000000000003,0.012684989429175474
3141,2012,4,10.11,0.65,-0.24,-3.7083333333333335,0.06871035940803384
3141,2013,2,10.37,0.08,0.12,-0.3333333333333333,0.007774538386783285
3141,2013,4,10.74,0.12,0.65,-0.8153846153846154,0.011299435028248586
3141,2014,1,10.98,0.1,0.17,-0.411764705882353,0.009191176470588236
3141,2014,2,10.97,0.24,0.08,1.9999999999999996,0.022367194780987882
3141,2014,3,11.34,0.36,0.26,0.3846153846153845,0.032786885245901634
3141,2014,4,11.75,0.38,0.12,2.166666666666667,0.03342128408091469
3141,2015,1,11.96,0.22,0.1,1.2,0.018739352640545145
3144,2007,2,14.71,-0.5,0.14,-4.571428571428571,-0.03287310979618672
3144,2007,4,9.78,-3.28,1.34,-3.4477611940298507,-0.2511485451761103
3144,2008,1,9.03,-0.78,-0.51,0.5294117647058824,-0.07951070336391439
